source,license,type,path,expected_label,expected_detail_file,standard_clause,frame_rate,color_space,dynamic_range,resolution,codec,generation_params,provenance_commit,notes
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_01/f011l038.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/trace24_30fps_01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/f011l038.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_01/f012c004.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/trace24_30fps_01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/f012c004.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_01; flash_type=Luminance; upstream_limiting_dimension=count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_01/f012f025.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/trace24_30fps_01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/f012f025.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_01/f012l013.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/trace24_30fps_01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/f012l013.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_01/f012y035.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/trace24_30fps_01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_01/f012y035.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance1
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/a001_002fl.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/a001_002fl.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/a002_001fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/a002_001fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/a004_001fb.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/a004_001fb.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/a011_002fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/a011_002fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f001_001fb.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f001_001fb.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_both
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f002_002fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f002_002fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f003_001p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f003_001p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f005_001fl.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f005_001fl.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f006_002fb.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f006_002fb.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_both
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f007_001fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f007_001fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f008_002p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f008_002p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f009_002p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f009_002p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f010_001p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f010_001p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_combo01/f012_002fl.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/trace24_30fps_combo01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_combo01/f012_002fl.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/a003f017a_a008f017.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/a003f017a_a008f017.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=area_area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/a004f014a_f002f014.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/a004f014a_f002f014.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/a004f017a_f006c017.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/a004f017a_f006c017.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=area_count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/a008f014a_f012y014.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/a008f014a_f012y014.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=area_lum
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f002f014a_f005c014.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f002f014a_f005c014.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f002y016a_f011cr016.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f002y016a_f011cr016.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=lum_count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f003cr013a_a004fr013.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f003cr013a_a004fr013.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=count_area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f003f011a_f008y011.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f003f011a_f008y011.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f003y013a_f004fr013.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f003y013a_f004fr013.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f004cr016a_f010fr016.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f004cr016a_f010fr016.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f007f011a_f009f011.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f007f011a_f009f011.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f007fr016a_a001fr016.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f007fr016a_a001fr016.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f007y011a_f001y011.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f007y011a_f001y011.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=lum_lum
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f008c017a_f003y017.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f008c017a_f003y017.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=count_lum
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f008y011a_a012f011.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f008y011a_a012f011.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=lum_area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_inf01/f011cr013a_f007cr013.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/trace24_30fps_inf01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_inf01/f011cr013a_f007cr013.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=count_count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/a003f001s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/a003f001s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/a007f027s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/a007f027s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/a009f018s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/a009f018s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f001c006s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f001c006s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f001f014s.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f001f014s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f002f009s.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f002f009s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f003f014s.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f003f014s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f004f005s.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f004f005s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f005f022s.mp4,FAIL,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f005f022s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f006c011s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f006c011s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f006d006s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f006d006s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=chromaticity
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f007s003s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f007s003s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=saturation
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f008d021s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f008d021s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=chromaticity
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/trace24_30fps_red01/f009s027s.mp4,PASS,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/trace24_30fps_red01.csv,Trace24 proposed thresholds (Jordan & Vanderheiden 2024); see pseGuidelines spec [applies: trace24],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/trace24_30fps_red01/f009s027s.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=trace24_30fps_red01; flash_type=Red; upstream_limiting_dimension=saturation
